tip	is_ST50	country	region	source	ST
GCA_054650415.1	NO				
GCA_054668235.1	NO				
GCA_054807085.1	NO				
GCA_054819375.1	NO				
GCA_054819425.1	NO				
GCA_054819445.1	NO				
GCA_054819505.1	NO				
GCA_054820485.1	NO				
GCA_054820505.1	NO				
GCA_054820685.1	NO				
GCA_054820735.1	NO				
GCA_054898425.1	NO				
GCA_054915335.1	NO				
GCA_054916895.1	NO				
GCA_054922635.1	NO				
GCA_054922695.1	NO				
GCA_054922715.1	NO				
GCA_054922735.1	NO				
GCA_054922775.1	NO				
GCA_054922815.1	NO				
GCA_054922835.1	NO				
GCA_054922875.1	NO				
GCA_054922935.1	NO				
GCA_054922955.1	NO				
GCA_054922975.1	NO				
GCA_054923015.1	NO				
GCA_054923035.1	NO				
GCA_054923055.1	NO				
GCA_054923075.1	NO				
GCA_054923095.1	NO				
GCA_054923115.1	NO				
GCA_054923135.1	NO				
GCA_054923155.1	NO				
GCA_054923175.1	NO				
GCA_054923195.1	NO				
GCA_054923215.1	NO				
GCA_054923235.1	NO				
GCA_054923255.1	NO				
GCA_054923295.1	NO				
GCA_054923335.1	NO				
GCA_054923355.1	NO				
GCA_054923375.1	NO				
GCA_054923395.1	NO				
GCA_054923415.1	NO				
GCA_054923435.1	NO				
GCA_054923455.1	NO				
GCA_054923495.1	NO				
GCA_054923535.1	NO				
GCA_054936175.1	NO				
GCA_054936195.1	NO				
GCA_054936215.1	NO				
GCA_054936275.1	NO				
GCA_054936335.1	NO				
GCA_054936345.1	NO				
GCA_054936375.1	NO				
GCA_054936395.1	NO				
GCA_054936405.1	NO				
GCA_054936435.1	NO				
GCA_054936455.1	NO				
GCA_054936475.1	NO				
GCA_054936495.1	NO				
GCA_054941255.1	NO				
GCA_055040835.1	NO				
GCA_055056785.1	NO				
GCA_055321015.1	NO				
GCA_055359045.1	NO				
GCA_055359185.1	NO				
GCA_055359465.1	NO				
GCA_055359505.1	NO				
GCA_055359765.1	NO				
GCA_055359845.1	NO				
GCA_055359935.1	NO				
GCA_055359955.1	NO				
GCA_055439465.1	NO				
GCA_055446975.1	NO				
GCA_055475745.1	NO				
GCA_055502475.1	NO				
GCA_055539555.1	NO				
GCA_055683325.1	NO				
GCA_055684265.1	NO				
GCA_055684365.1	NO				
GCA_055684465.1	NO				
GCA_055684475.1	NO				
GCA_055684485.1	NO				
GCA_055685285.1	NO				
GCA_055685305.1	NO				
GCA_055737005.1	NO				
GCA_055743475.1	NO				
GCA_055743645.1	NO				
GCA_055743685.1	NO				
GCA_055743725.1	NO				
GCA_055743765.1	NO				
GCA_055743805.1	NO				
GCA_055743865.1	NO				
GCA_055743875.1	NO				
GCA_055743925.1	NO				
GCA_055743985.1	NO				
GCA_055744005.1	NO				
GCA_055744065.1	NO				
GCA_056048715.1	NO				
GCA_056416205.1	NO				
GCA_056416345.1	NO				
GCA_056419845.1	NO				
GCA_056423835.1	NO				
GCA_056453965.1	NO				
GCA_056464965.1	NO				
GCA_056465625.1	NO				
GCA_056465665.1	NO				
GCA_056541105.1	NO				
GCA_056568565.1	NO				
GCA_056614555.1	NO				
GCA_056624815.1	NO				
GCA_056654265.1	NO				
GCA_056654285.1	NO				
GCA_056654305.1	NO				
GCA_056654325.1	NO				
GCA_056654345.1	NO				
GCA_056654365.1	NO				
GCA_056654385.1	NO				
GCA_056654405.1	NO				
GCA_056654425.1	NO				
GCA_056654445.1	NO				
GCA_056654465.1	NO				
GCA_056654485.1	NO				
GCA_056654505.1	NO				
GCA_056654525.1	NO				
GCA_056654545.1	NO				
GCA_056654565.1	NO				
GCA_056654585.1	NO				
GCA_056654605.1	NO				
GCA_056654625.1	NO				
GCA_056654645.1	NO				
GCA_056654665.1	NO				
GCA_056654685.1	NO				
GCA_056654705.1	NO				
GCA_056654725.1	NO				
GCA_056654745.1	NO				
GCA_056654765.1	NO				
GCA_056654785.1	NO				
GCA_056654805.1	NO				
GCA_056654825.1	NO				
GCA_056654845.1	NO				
GCA_056654865.1	NO				
GCA_056654885.1	NO				
GCA_056654905.1	NO				
GCA_056654925.1	NO				
GCA_056654945.1	NO				
GCA_056654965.1	NO				
GCA_056654985.1	NO				
GCA_056655005.1	NO				
GCA_056655025.1	NO				
GCA_056655045.1	NO				
GCA_056655065.1	NO				
GCA_056655105.1	NO				
GCA_056655125.1	NO				
GCA_056655145.1	NO				
GCA_056655165.1	NO				
GCA_056655185.1	NO				
GCA_056655205.1	NO				
GCA_056655225.1	NO				
GCA_056655245.1	NO				
GCA_056655265.1	NO				
GCA_056655285.1	NO				
GCA_056655305.1	NO				
GCA_056655325.1	NO				
GCA_056655365.1	NO				
GCA_056655385.1	NO				
GCA_056655405.1	NO				
GCA_056655425.1	NO				
GCA_056655445.1	NO				
GCA_056655465.1	NO				
GCA_056655485.1	NO				
GCA_056655505.1	NO				
GCA_056655525.1	NO				
GCA_056655545.1	NO				
GCA_056655565.1	NO				
GCA_056655585.1	NO				
GCA_056655615.1	NO				
GCA_056655635.1	NO				
GCA_056655655.1	NO				
GCA_056658635.1	NO				
GCA_056658655.1	NO				
GCA_056658675.1	NO				
GCA_056658695.1	NO				
GCA_056658715.1	NO				
GCA_056658755.1	NO				
GCA_056658775.1	NO				
GCA_056658795.1	NO				
GCA_056658815.1	NO				
GCA_056658835.1	NO				
GCA_056658855.1	NO				
GCA_056658875.1	NO				
GCA_056658895.1	NO				
GCA_056658915.1	NO				
GCA_056658935.1	NO				
GCA_056658955.1	NO				
GCA_056658975.1	NO				
GCA_056658995.1	NO				
GCA_056659015.1	NO				
GCA_056659355.1	NO				
GCA_056659375.1	NO				
GCA_056659395.1	NO				
GCA_056659415.1	NO				
GCA_056659435.1	NO				
GCA_056659455.1	NO				
GCA_056659475.1	NO				
GCA_056659495.1	NO				
GCA_056659955.1	NO				
GCA_056659975.1	NO				
GCA_056661875.1	NO				
GCA_056667235.1	NO				
GCA_056667285.1	NO				
GCA_056667375.1	NO				
GCA_056706375.1	NO				
GCA_056707965.1	NO				
GCA_056708505.1	NO				
GCA_056710525.1	NO				
GCA_056714895.1	NO				
GCA_056741795.1	NO				
GCA_056745075.1	NO				
GCA_056751975.1	NO				
GCA_056778375.1	NO				
GCA_056778515.1	NO				
GCA_056778535.1	NO				
GCA_056852815.1	NO				
GCA_056916335.1	NO				
GCA_056953825.1	NO				
GCA_056953885.1	NO				
GCA_056971475.1	NO				
GCA_057033355.1	NO				
GCA_057033635.1	NO				
GCA_057094505.1	NO				
GCA_057184715.1	NO				
GCA_057213425.1	NO				
GCA_057216075.1	NO				
GCA_057230445.1	NO				
GCA_057240425.1	NO				
GCA_057242505.1	NO				
GCA_057242625.1	NO				
GCA_057243265.1	NO				
GCA_057244045.1	NO				
GCA_057252775.1	NO				
GCA_057372765.1	NO				
GCA_057385745.1	NO				
GCA_057389945.1	NO				
GCA_057431415.1	NO				
GCA_057431425.1	NO				
GCA_057431515.1	NO				
GCA_057431615.1	NO				
GCA_057431645.1	NO				
GCA_057431735.1	NO				
GCA_057431775.1	NO				
GCA_057431795.1	NO				
GCA_057432055.1	NO				
GCA_057434035.1	NO				
GCA_057476915.1	NO				
GCA_057477815.1	NO				
GCA_057484135.1	NO				
GCA_057517025.1	NO				
GCA_057533025.1	NO				
GCA_057551765.1	NO				
GCA_057567785.1	NO				
GCA_057567815.1	NO				
GCA_057572305.1	NO				
GCA_057580285.1	NO				
GCA_057581725.1	NO				
GCA_057581765.1	NO				
GCA_057583965.1	NO				
GCA_057594455.1	NO				
GCA_057612715.1	NO				
GCA_057612755.1	NO				
GCA_057612775.1	NO				
GCF_009734325.1	NO				
GCF_014396885.1	NO				
GCF_014396905.1	NO				
GCF_014833015.1	NO				
GCF_014833075.1	NO				
GCF_014833085.1	NO				
GCF_014833125.1	NO				
GCF_015680975.1	NO				
GCF_015779285.1	NO				
GCF_019272035.1	NO				
GCF_019272055.1	NO				
GCF_019272075.1	NO				
GCF_019272095.1	NO				
GCF_019272155.1	NO				
GCF_019272235.1	NO				
GCF_019272355.1	NO				
GCF_019272405.1	NO				
GCF_019272495.1	NO				
GCF_019272575.1	NO				
GCF_019273695.1	NO				
GCF_019351375.1	NO				
GCF_019846395.1	NO				
GCF_019846795.1	NO				
GCF_020041945.1	NO				
GCF_020782035.1	NO				
GCF_020782215.1	NO				
GCF_021026225.1	NO				
GCF_022290575.1	NO				
GCF_022290605.1	NO				
GCF_022290635.1	NO				
GCF_022290675.1	NO				
GCF_022290755.1	NO				
GCF_022290785.1	NO				
GCF_022290935.1	NO				
GCF_023205895.1	NO				
GCF_023205915.1	NO				
GCF_023205935.1	NO				
GCF_023338245.1	NO				
GCF_023338275.1	NO				
GCF_023338305.1	NO				
GCF_023338315.1	NO				
GCF_023338345.1	NO				
GCF_023338355.1	NO				
GCF_023338385.1	NO				
GCF_023338395.1	NO				
GCF_023338425.1	NO				
GCF_023338435.1	NO				
GCF_023338465.1	NO				
GCF_023338475.1	NO				
GCF_023338535.1	NO				
GCF_023338545.1	NO				
GCF_023338555.1	NO				
GCF_023338565.1	NO				
GCF_023338575.1	NO				
GCF_023338635.1	NO				
GCF_024331565.1	NO				
GCF_024495085.1	NO				
GCF_024495185.1	NO				
GCF_024495205.1	NO				
GCF_024495305.1	NO				
GCF_024495325.1	NO				
GCF_024495365.1	NO				
GCF_024495465.1	NO				
GCF_024495565.1	NO				
GCF_024495585.1	NO				
GCF_024495675.1	NO				
GCF_024505245.1	NO				
GCF_024581025.1	NO				
GCF_024744975.1	NO				
GCF_024745005.1	NO				
GCF_025792495.1	NO				
GCF_025917745.1	NO				
GCF_025920025.1	NO				
GCF_026162545.1	NO				
GCF_026162575.1	NO				
GCF_026162605.1	NO				
GCF_026309855.1	NO				
GCF_026309915.1	NO				
GCF_026310445.1	NO				
GCF_026650865.1	NO				
GCF_026847755.1	NO				
GCF_026970915.1	NO				
GCF_027277545.1	NO				
GCF_027277555.1	NO				
GCF_027277585.1	NO				
GCF_027277595.1	NO				
GCF_027277625.1	NO				
GCF_027277645.1	NO				
GCF_027277655.1	NO				
GCF_027277685.1	NO				
GCF_027277725.1	NO				
GCF_027277745.1	NO				
GCF_027277765.1	NO				
GCF_027277785.1	NO				
GCF_027277805.1	NO				
GCF_027277825.1	NO				
GCF_027277845.1	NO				
GCF_027277865.1	NO				
GCF_027277885.1	NO				
GCF_027277905.1	NO				
GCF_027277925.1	NO				
GCF_027277945.1	NO				
GCF_027277955.1	NO				
GCF_027277985.1	NO				
GCF_027278005.1	NO				
GCF_027278025.1	NO				
GCF_027278045.1	NO				
GCF_027591805.1	NO				
GCF_027591885.1	NO				
GCF_027591935.1	NO				
GCF_027591965.1	NO				
GCF_028228685.1	NO				
GCF_028551295.1	NO				
GCF_028615655.1	NO				
GCF_028615675.1	NO				
GCF_028615695.1	NO				
GCF_028615705.1	NO				
GCF_028615735.1	NO				
GCF_028615755.1	NO				
GCF_028615775.1	NO				
GCF_028615795.1	NO				
GCF_028615815.1	NO				
GCF_028615835.1	NO				
GCF_028615855.1	NO				
GCF_028615875.1	NO				
GCF_028615885.1	NO				
GCF_028615905.1	NO				
GCF_028615935.1	NO				
GCF_028615955.1	NO				
GCF_028615975.1	NO				
GCF_028615995.1	NO				
GCF_028616015.1	NO				
GCF_028616035.1	NO				
GCF_028616055.1	NO				
GCF_028616075.1	NO				
GCF_028616095.1	NO				
GCF_028616105.1	NO				
GCF_028616115.1	NO				
GCF_028616145.1	NO				
GCF_028616175.1	NO				
GCF_028616195.1	NO				
GCF_028616205.1	NO				
GCF_028616235.1	NO				
GCF_028616245.1	NO				
GCF_028616275.1	NO				
GCF_028616285.1	NO				
GCF_028616295.1	NO				
GCF_028616335.1	NO				
GCF_028617105.1	NO				
GCF_028617135.1	NO				
GCF_028617155.1	NO				
GCF_028617195.1	NO				
GCF_028617205.1	NO				
GCF_028617235.1	NO				
GCF_028617255.1	NO				
GCF_028617275.1	NO				
GCF_028617285.1	NO				
GCF_028617305.1	NO				
GCF_028617325.1	NO				
GCF_028617355.1	NO				
GCF_028617375.1	NO				
GCF_028617395.1	NO				
GCF_028617405.1	NO				
GCF_028617415.1	NO				
GCF_028617455.1	NO				
GCF_028617475.1	NO				
GCF_028617495.1	NO				
GCF_028617515.1	NO				
GCF_028617525.1	NO				
GCF_028617535.1	NO				
GCF_028617575.1	NO				
GCF_028617595.1	NO				
GCF_028617615.1	NO				
GCF_028617635.1	NO				
GCF_028617655.1	NO				
GCF_028617675.1	NO				
GCF_028617695.1	NO				
GCF_028617705.1	NO				
GCF_028617735.1	NO				
GCF_028617755.1	NO				
GCF_028617775.1	NO				
GCF_028617795.1	NO				
GCF_028617805.1	NO				
GCF_028617815.1	NO				
GCF_028617855.1	NO				
GCF_028617875.1	NO				
GCF_028617895.1	NO				
GCF_028617905.1	NO				
GCF_028617935.1	NO				
GCF_028617945.1	NO				
GCF_028617975.1	NO				
GCF_028617995.1	NO				
GCF_028618015.1	NO				
GCF_028618035.1	NO				
GCF_028618045.1	NO				
GCF_028618065.1	NO				
GCF_028618095.1	NO				
GCF_028618115.1	NO				
GCF_028618125.1	NO				
GCF_028618135.1	NO				
GCF_028618165.1	NO				
GCF_028618195.1	NO				
GCF_028618215.1	NO				
GCF_028618235.1	NO				
GCF_028618245.1	NO				
GCF_028618265.1	NO				
GCF_028618295.1	NO				
GCF_028618305.1	NO				
GCF_028618325.1	NO				
GCF_028618355.1	NO				
GCF_028618365.1	NO				
GCF_029228665.1	NO				
GCF_029228685.1	NO				
GCF_029228705.1	NO				
GCF_029228795.1	NO				
GCF_029228845.1	NO				
GCF_029228865.1	NO				
GCF_029228885.1	NO				
GCF_029228895.1	NO				
GCF_029228945.1	NO				
GCF_029228985.1	NO				
GCF_029348045.1	NO				
GCF_029348065.1	NO				
GCF_029348105.1	NO				
GCF_029348125.1	NO				
GCF_029348235.1	NO				
GCF_029348345.1	NO				
GCF_029349065.1	NO				
GCF_029349345.1	NO				
GCF_029349405.1	NO				
GCF_029349415.1	NO				
GCF_029349585.1	NO				
GCF_029349605.1	NO				
GCF_029349675.1	NO				
GCF_029525655.1	NO				
GCF_030028655.1	NO				
GCF_030028685.1	NO				
GCF_030028705.1	NO				
GCF_030028745.1	NO				
GCF_030028765.1	NO				
GCF_030028815.1	NO				
GCF_030028835.1	NO				
GCF_030028875.1	NO				
GCF_030028895.1	NO				
GCF_030028915.1	NO				
GCF_030060495.1	NO				
GCF_030236705.1	NO				
GCF_030236725.1	NO				
GCF_030236745.1	NO				
GCF_030236755.1	NO				
GCF_030236775.1	NO				
GCF_030236805.1	NO				
GCF_030238665.1	NO				
GCF_030238685.1	NO				
GCF_030238695.1	NO				
GCF_030238725.2	NO				
GCF_030238745.1	NO				
GCF_030238765.2	NO				
GCF_030238785.1	NO				
GCF_030238805.1	NO				
GCF_030238815.1	NO				
GCF_030398735.1	NO				
GCF_030704285.1	NO				
GCF_030851385.1	NO				
GCF_030994145.1	NO				
GCF_030994165.1	NO				
GCF_030994185.1	NO				
GCF_030994225.1	NO				
GCF_030994405.1	NO				
GCF_030994565.1	NO				
GCF_030998145.1	NO				
GCF_031702985.1	NO				
GCF_031703005.1	NO				
GCF_031703015.1	NO				
GCF_031703045.1	NO				
GCF_031703085.1	NO				
GCF_031703505.1	NO				
GCF_031703585.1	NO				
GCF_031703625.1	NO				
GCF_031703705.1	NO				
GCF_032335315.1	NO				
GCF_032335375.1	NO				
GCF_032460215.1	NO				
GCF_032970425.1	NO				
GCF_033100075.1	NO				
GCF_033721395.1	NO				
GCF_034438875.1	NO				
GCF_034438915.1	NO				
GCF_034438935.1	NO				
GCF_034439095.1	NO				
GCF_034439135.1	NO				
GCF_034439235.1	NO				
GCF_034439255.1	NO				
GCF_034439275.1	NO				
GCF_034439315.1	NO				
GCF_034439335.1	NO				
GCF_034480095.1	NO				
GCF_034480135.1	NO				
GCF_034480445.1	NO				
GCF_034480465.1	NO				
GCF_034480485.1	NO				
GCF_034480505.1	NO				
GCF_034480605.1	NO				
GCF_034929425.1	NO				
GCF_034929475.1	NO				
GCF_034929495.1	NO				
GCF_034929505.1	NO				
GCF_034929535.1	NO				
GCF_034929545.1	NO				
GCF_034929575.1	NO				
GCF_034929595.1	NO				
GCF_034929685.1	NO				
GCF_034929705.1	NO				
GCF_034929785.1	NO				
GCF_034929805.1	NO				
GCF_034929905.1	NO				
GCF_034929965.1	NO				
GCF_034930115.1	NO				
GCF_034930135.1	NO				
GCF_034930195.1	NO				
GCF_034930275.1	NO				
GCF_034930315.1	NO				
GCF_034930355.1	NO				
GCF_034930445.1	NO				
GCF_034930485.1	NO				
GCF_034930565.1	NO				
GCF_035063465.1	NO				
GCF_035063525.1	NO				
GCF_036440615.1	NO				
GCF_036440695.1	NO				
GCF_036440715.1	NO				
GCF_036441655.1	NO				
GCF_036441665.1	NO				
GCF_036441735.1	NO				
GCF_036441755.1	NO				
GCF_036441775.1	NO				
GCF_036441785.1	NO				
GCF_036442005.1	NO				
GCF_036442015.1	NO				
GCF_036442055.1	NO				
GCF_036442255.1	NO				
GCF_036442305.1	NO				
GCF_036442445.1	NO				
GCF_036442595.1	NO				
GCF_036442615.1	NO				
GCF_036442625.1	NO				
GCF_036442655.1	NO				
GCF_036442665.1	NO				
GCF_036442705.1	NO				
GCF_036442755.1	NO				
GCF_036442875.1	NO				
GCF_036442915.1	NO				
GCF_036442945.1	NO				
GCF_036442985.1	NO				
GCF_036443055.1	NO				
GCF_036443135.1	NO				
GCF_036533465.1	NO				
GCF_036670155.1	NO				
GCF_037163905.1	NO				
GCF_037164305.1	NO				
GCF_037164325.1	NO				
GCF_037164335.1	NO				
GCF_037164365.1	NO				
GCF_037164385.1	NO				
GCF_037164395.1	NO				
GCF_037164425.1	NO				
GCF_037164435.1	NO				
GCF_037164465.1	NO				
GCF_037164485.1	NO				
GCF_037164505.1	NO				
GCF_037164525.1	NO				
GCF_037164535.1	NO				
GCF_037164545.1	NO				
GCF_037164585.1	NO				
GCF_037164605.1	NO				
GCF_037164615.1	NO				
GCF_037164655.1	NO				
GCF_037164665.1	NO				
GCF_037168285.1	NO				
GCF_037168325.1	NO				
GCF_037168485.1	NO				
GCF_037168505.1	NO				
GCF_037168525.1	NO				
GCF_037168785.1	NO				
GCF_037168805.1	NO				
GCF_037168825.1	NO				
GCF_037168845.1	NO				
GCF_037168965.1	NO				
GCF_037168985.1	NO				
GCF_037169005.1	NO				
GCF_037169045.1	NO				
GCF_037169065.1	NO				
GCF_037169085.1	NO				
GCF_037195805.1	NO				
GCF_037195885.1	NO				
GCF_037195895.1	NO				
GCF_037195925.1	NO				
GCF_037195965.1	NO				
GCF_037196165.1	NO				
GCF_037198155.1	NO				
GCF_037355325.1	NO				
GCF_038050815.1	NO				
GCF_038050985.1	NO				
GCF_038070605.1	NO				
GCF_038253855.1	NO				
GCF_038741195.1	NO				
GCF_038900495.1	NO				
GCF_039555445.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039555465.1	NO				
GCF_039555475.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039555545.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039555565.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039555585.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039555605.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039555625.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039555765.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039555775.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039555785.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039555805.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039555845.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039556015.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039556085.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039556115.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039556245.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039556265.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039556345.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039556505.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039556525.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039556545.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039556565.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039556665.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039556705.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039556725.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039556745.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039556765.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039556845.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039556865.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039556925.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039556945.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039556965.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039557045.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039557085.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039557125.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039557145.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039557165.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039557305.1	YES	New Zealand	Oceania	source:NCBI_background	50
GCF_039658515.1	NO				
GCF_039658545.1	NO				
GCF_039889095.1	NO				
GCF_039889125.1	NO				
GCF_039991895.1	NO				
GCF_039991915.1	NO				
GCF_039991935.1	NO				
GCF_039991955.1	NO				
GCF_039991975.1	NO				
GCF_039991995.1	NO				
GCF_039992015.1	NO				
GCF_039992035.1	NO				
GCF_039992055.1	NO				
GCF_039992075.1	NO				
GCF_039992095.1	NO				
GCF_039992115.1	NO				
GCF_039992135.1	NO				
GCF_039992155.1	NO				
GCF_040009915.1	NO				
GCF_040009925.1	NO				
GCF_040009955.1	NO				
GCF_040009965.1	NO				
GCF_040009975.1	NO				
GCF_040010015.1	NO				
GCF_040010035.1	NO				
GCF_040010045.1	NO				
GCF_040010055.1	NO				
GCF_040010115.1	NO				
GCF_040010135.1	NO				
GCF_040010145.1	NO				
GCF_040010175.1	NO				
GCF_040010185.1	NO				
GCF_040010195.1	NO				
GCF_040010235.1	NO				
GCF_040010245.1	NO				
GCF_040010265.1	NO				
GCF_040010335.1	NO				
GCF_040010355.1	NO				
GCF_040010385.1	NO				
GCF_040010415.1	NO				
GCF_040010425.1	NO				
GCF_040010455.1	NO				
GCF_040010475.1	NO				
GCF_040010515.1	NO				
GCF_040010535.1	NO				
GCF_040010545.1	NO				
GCF_040010585.1	NO				
GCF_040010615.1	NO				
GCF_040010635.1	NO				
GCF_040010645.1	NO				
GCF_040010685.1	NO				
GCF_040010715.1	NO				
GCF_040010725.1	NO				
GCF_040010775.1	NO				
GCF_040010795.1	NO				
GCF_040010815.1	NO				
GCF_040010835.1	NO				
GCF_040010855.1	NO				
GCF_040010875.1	NO				
GCF_040010935.1	NO				
GCF_040010955.1	NO				
GCF_040011075.1	NO				
GCF_040011115.1	NO				
GCF_040011135.1	NO				
GCF_040011155.1	NO				
GCF_040011205.1	NO				
GCF_040446065.1	NO				
GCF_040530925.1	NO				
GCF_041447405.1	NO				
GCF_041447425.1	NO				
GCF_041447445.1	NO				
GCF_041447465.1	NO				
GCF_041447475.1	NO				
GCF_041447505.1	NO				
GCF_043422515.1	NO				
GCF_043497055.1	NO				
GCF_043497065.1	NO				
GCF_043497075.1	NO				
GCF_043497095.1	NO				
GCF_043643805.1	NO				
GCF_045278325.1	NO				
GCF_045445245.1	NO				
GCF_045445275.1	NO				
GCF_045445295.1	NO				
GCF_045445315.1	NO				
GCF_045445335.1	NO				
GCF_045445355.1	NO				
GCF_045445375.1	NO				
GCF_045445395.1	NO				
GCF_045445415.1	NO				
GCF_045445435.1	NO				
GCF_045445455.1	NO				
GCF_045445475.1	NO				
GCF_045445495.1	NO				
GCF_045445515.1	NO				
GCF_045445525.1	NO				
GCF_045445555.1	NO				
GCF_045445575.1	NO				
GCF_045445595.1	NO				
GCF_045445615.1	NO				
GCF_045445635.1	NO				
GCF_045445655.1	NO				
GCF_045445675.1	NO				
GCF_045445695.1	NO				
GCF_045445715.1	NO				
GCF_045445735.1	NO				
GCF_045445755.1	NO				
GCF_045445775.1	NO				
GCF_045445795.1	NO				
GCF_045445815.1	NO				
GCF_045445835.1	NO				
GCF_045445845.1	NO				
GCF_045445855.1	NO				
GCF_045445895.1	NO				
GCF_045445915.1	NO				
GCF_045445935.1	NO				
GCF_045445945.1	NO				
GCF_045445975.1	NO				
GCF_045445995.1	NO				
GCF_045446015.1	NO				
GCF_045446025.1	NO				
GCF_045446055.1	NO				
GCF_045446065.1	NO				
GCF_045446115.1	NO				
GCF_045446135.1	NO				
GCF_046118645.1	NO				
GCF_046118655.1	NO				
GCF_046532685.1	NO				
GCF_048284885.2	NO				
GCF_048284945.1	NO				
GCF_048545335.1	NO				
GCF_048545395.1	NO				
GCF_048545415.1	NO				
GCF_048545435.1	NO				
GCF_048545575.1	NO				
GCF_048545595.1	NO				
GCF_048545635.1	NO				
GCF_048545735.1	NO				
GCF_048545775.1	NO				
GCF_048545875.1	NO				
GCF_048545915.1	NO				
GCF_048545935.1	NO				
GCF_048545955.1	NO				
GCF_048546015.1	NO				
GCF_048546035.1	NO				
GCF_048546055.1	NO				
GCF_048546095.1	NO				
GCF_048546115.1	NO				
GCF_048546155.1	NO				
GCF_048546175.1	NO				
GCF_048546215.1	NO				
GCF_048546235.1	NO				
GCF_048546255.1	NO				
GCF_048546295.1	NO				
GCF_048546355.1	NO				
GCF_048546395.1	NO				
GCF_048546435.1	NO				
GCF_048546455.1	NO				
GCF_048546475.1	NO				
GCF_048546495.1	NO				
GCF_048546515.1	NO				
GCF_048546575.1	NO				
GCF_048546655.1	NO				
GCF_048546695.1	NO				
GCF_048546895.1	NO				
GCF_048546915.1	NO				
GCF_048546955.1	NO				
GCF_048546995.1	NO				
GCF_048547035.1	NO				
GCF_048547055.1	NO				
GCF_048547075.1	NO				
GCF_048547095.1	NO				
GCF_048547115.1	NO				
GCF_048547135.1	NO				
GCF_048547155.1	NO				
GCF_048547175.1	NO				
GCF_048547195.1	NO				
GCF_048547215.1	NO				
GCF_048547275.1	NO				
GCF_048547295.1	NO				
GCF_048547315.1	NO				
GCF_048547355.1	NO				
GCF_048547375.1	NO				
GCF_048547395.1	NO				
GCF_048547415.1	NO				
GCF_048547455.1	NO				
GCF_048547475.1	NO				
GCF_048547495.1	NO				
GCF_048547515.1	NO				
GCF_048547535.1	NO				
GCF_048547555.1	NO				
GCF_048547585.1	NO				
GCF_048547635.1	NO				
GCF_048547655.1	NO				
GCF_048547675.1	NO				
GCF_048547695.1	NO				
GCF_048547755.1	NO				
GCF_048547775.1	NO				
GCF_048547915.1	NO				
GCF_048547935.1	NO				
GCF_048547955.1	NO				
GCF_048547975.1	NO				
GCF_048548015.1	NO				
GCF_048548035.1	NO				
GCF_048883625.1	NO				
GCF_048883645.1	NO				
GCF_048883665.1	NO				
GCF_048883765.1	NO				
GCF_048883785.1	NO				
GCF_048883825.1	NO				
GCF_048914355.1	NO				
GCF_048965765.1	NO				
GCF_049197565.1	NO				
GCF_049816165.1	NO				
GCF_049816605.1	NO				
GCF_049818045.1	NO				
GCF_050606185.1	NO				
GCF_050606205.1	NO				
GCF_050606225.1	NO				
GCF_050876025.1	NO				
GCF_050876045.1	NO				
GCF_050876055.1	NO				
GCF_050876125.1	NO				
